OrderLineID,OrderID,OrderDate,ShipDate,CustomerID,ProductID,WarehouseID,CategoryID,SubCategoryID,CampaignID,Channel,Quantity,UnitPrice,DiscountAmount,ShippingCost,ReturnFlag,ReturnAmount,CostAmount,SalesAmount,ProfitAmount
8387,25577,07-07-2024,08-07-2024,37,37,37,2,7,37,Marketplace,3,1385.45,115.03,64.92,0,476.52,2873.62,4041.32,626.26
8388,32901,07-07-2024,10-07-2024,38,38,38,3,8,38,Marketplace,8,881.49,432.68,54.22,0,12.92,217.53,6619.24,6334.57
8389,22223,07-07-2024,13-07-2024,39,39,39,4,9,39,Marketplace,4,330.26,151.95,91.84,0,313.41,2824.14,1169.09,-2060.3
8390,22569,07-07-2024,11-07-2024,40,40,40,5,10,40,App,9,2191.7,110.95,58.82,1,36.39,2109.72,19614.35,17409.42
8391,29964,07-07-2024,10-07-2024,41,41,41,1,1,41,Marketplace,7,886.55,152.12,65.46,0,101.09,1477.37,6053.73,4409.81
8392,33768,07-07-2024,10-07-2024,42,42,42,2,2,42,App,3,3484.91,353.78,28.99,0,272.2,769.21,10100.95,9030.55
8393,37507,08-07-2024,10-07-2024,43,43,43,3,3,43,Marketplace,5,4812.49,262.61,148.88,0,396.96,887.25,23799.84,22366.75
8394,36249,08-07-2024,10-07-2024,44,44,44,4,4,44,Marketplace,9,460.06,53.74,60.21,0,217.79,2009.42,4086.8,1799.38
8395,22623,08-07-2024,14-07-2024,45,45,45,5,5,45,App,9,4475.48,68.53,121.41,0,439.74,1290.29,40210.79,38359.35
8396,21403,08-07-2024,12-07-2024,46,46,46,1,6,46,Website,8,3322.81,189.26,149.11,0,357.88,142.45,26393.22,25743.78
8397,38962,08-07-2024,13-07-2024,47,47,47,2,7,47,Marketplace,8,4315.37,169.27,145.99,0,96.87,2899.96,34353.69,31210.87
8398,36715,08-07-2024,10-07-2024,48,48,48,3,8,48,App,9,859.3,425.87,102.4,0,343.11,2013.89,7307.83,4848.43
8399,27485,08-07-2024,13-07-2024,49,49,49,4,9,49,Website,5,4541.76,286.13,90.03,0,159.19,2377.75,22422.67,19795.7
8400,31800,08-07-2024,09-07-2024,50,50,50,5,10,50,Website,9,4793.57,93.36,60.21,1,383.35,1947.39,43048.77,40657.82
8401,37123,08-07-2024,10-07-2024,1,1,1,1,1,1,Website,6,4542.9,14.17,132,0,115.3,2155.96,27243.23,24839.97
8402,32798,09-07-2024,11-07-2024,2,2,2,2,2,2,App,6,3948.95,51.18,63.94,1,72.25,165.7,23642.52,23340.63
8403,24980,09-07-2024,13-07-2024,3,3,3,3,3,3,Marketplace,6,542.49,350.21,33.87,0,318.87,1198.14,2904.73,1353.85
8404,23878,09-07-2024,15-07-2024,4,4,4,4,4,4,Marketplace,7,1181.58,423.55,58.23,0,308.31,2809.45,7847.51,4671.52
8405,21949,09-07-2024,14-07-2024,5,5,5,5,5,5,Marketplace,9,4574.36,391.27,60.96,0,286.76,2873.03,40777.97,37557.22
8406,39844,09-07-2024,11-07-2024,6,6,6,1,6,6,Website,3,1224.18,394.94,113.4,0,121.6,2762.63,3277.6,279.97
8407,38512,09-07-2024,11-07-2024,7,7,7,2,7,7,Marketplace,6,1803.8,130.48,42.04,0,102.99,2996.35,10692.32,7550.94
8408,38538,09-07-2024,13-07-2024,8,8,8,3,8,8,App,5,347.34,494.54,61.19,1,456.22,257.92,1242.16,466.83
8409,37621,09-07-2024,13-07-2024,9,9,9,4,9,9,Marketplace,4,3177.66,43.2,29.96,0,266.33,237.98,12667.44,12133.17
8410,29958,09-07-2024,15-07-2024,10,10,10,5,10,10,Marketplace,8,2860.17,410.55,130.29,0,203.27,2801.69,22470.81,19335.56
8411,28697,09-07-2024,14-07-2024,11,11,11,1,1,11,Marketplace,3,4812.68,48.41,114.22,0,409.73,139.71,14389.63,13725.97
8412,35493,10-07-2024,11-07-2024,12,12,12,2,2,12,Marketplace,2,4472.49,133.77,76.87,0,25.39,2661.37,8811.21,6047.58
8413,30033,10-07-2024,16-07-2024,13,13,13,3,3,13,App,4,2579.13,247.71,75.9,0,338,2633.56,10068.81,7021.35
8414,29586,10-07-2024,11-07-2024,14,14,14,4,4,14,Marketplace,3,3085.75,26.67,41.63,0,73.71,1646.6,9230.58,7468.64
8415,20256,10-07-2024,13-07-2024,15,15,15,5,5,15,Website,7,2124.66,197.09,69.98,0,113.07,2647.07,14675.53,11845.41
8416,21720,10-07-2024,12-07-2024,16,16,16,1,6,16,Marketplace,4,749.05,175.06,137.89,0,319.73,2078.96,2821.14,284.56
8417,33241,10-07-2024,15-07-2024,17,17,17,2,7,17,Website,9,4352.17,323.59,38.03,0,139.85,556.01,38845.94,38112.05
8418,36234,10-07-2024,16-07-2024,18,18,18,3,8,18,Website,5,2792.74,359.01,119.45,0,389.02,2540.11,13604.69,10556.11
8419,27076,10-07-2024,12-07-2024,19,19,19,4,9,19,Website,3,2184.42,45.25,26.13,0,259.29,1233.04,6508.01,4989.55
8420,21071,10-07-2024,15-07-2024,20,20,20,5,10,20,App,2,435.48,19.03,60.52,0,161.49,690.91,851.93,-60.99
8421,21622,11-07-2024,16-07-2024,21,21,21,1,1,21,Website,6,3360.38,387.95,130.1,1,432.32,2932.6,19774.33,16279.31
8422,22066,11-07-2024,16-07-2024,22,22,22,2,2,22,Website,6,2058.36,264,77.85,0,314.42,2070.05,12086.16,9623.84
8423,28642,11-07-2024,13-07-2024,23,23,23,3,3,23,Marketplace,1,1343.11,267.32,111.35,1,210.63,596.49,1075.79,157.32
8424,20897,11-07-2024,17-07-2024,24,24,24,4,4,24,App,7,4396.09,490.36,33.46,0,226.71,2617.98,30282.27,27404.12
8425,28273,11-07-2024,15-07-2024,25,25,25,5,5,25,App,5,999.8,218.87,108.85,0,134.29,2482.98,4780.13,2054.01
8426,25781,11-07-2024,13-07-2024,26,26,26,1,6,26,App,7,2623.6,98.1,126.47,0,54.24,354.05,18267.1,17732.34
8427,33622,11-07-2024,16-07-2024,27,27,27,2,7,27,Website,4,3999.2,340.32,124.68,0,151.29,423.8,15656.48,14956.71
8428,33284,11-07-2024,17-07-2024,28,28,28,3,8,28,Website,5,4260.47,407.84,77.05,0,132.16,710.03,20894.51,19975.27
8429,30399,11-07-2024,14-07-2024,29,29,29,4,9,29,Website,7,4111.66,251.18,137.54,0,167.85,2704.26,28530.44,25520.79
8430,29883,12-07-2024,13-07-2024,30,30,30,5,10,30,Marketplace,6,4493.47,345.91,94.75,0,234.58,2189.41,26614.91,24096.17
8431,29371,12-07-2024,17-07-2024,31,31,31,1,1,31,Website,1,797.55,256.97,126.32,1,31.52,2709.43,540.58,-2326.69
8432,39319,12-07-2024,15-07-2024,32,32,32,2,2,32,App,1,4708.25,203.68,47.75,0,53,2542.08,4504.57,1861.74
8433,30707,12-07-2024,16-07-2024,33,33,33,3,3,33,Marketplace,2,152.93,17.14,47.33,0,364.72,1622.15,288.72,-1745.48
8434,28088,12-07-2024,17-07-2024,34,34,34,4,4,34,Marketplace,3,1353.93,86.87,118.07,0,91.7,200.28,3974.92,3564.87
8435,33140,12-07-2024,15-07-2024,35,35,35,5,5,35,App,1,511.79,239.88,104.06,0,169.49,2176.6,271.91,-2178.24
8436,36845,12-07-2024,17-07-2024,36,36,36,1,6,36,Website,2,4733.11,198.26,107.92,0,318.47,1870.06,9267.96,6971.51
8437,31093,12-07-2024,14-07-2024,37,37,37,2,7,37,Marketplace,2,2177.28,421.44,50.75,0,488.47,735.03,3933.12,2658.87
8438,36500,12-07-2024,18-07-2024,38,38,38,3,8,38,App,7,1644.82,54.22,71.95,0,66.5,2777.07,11459.52,8544
8439,25785,13-07-2024,16-07-2024,39,39,39,4,9,39,Website,6,918.73,25.06,53.59,0,378.68,2076.59,5487.32,2978.46
8440,26507,13-07-2024,19-07-2024,40,40,40,5,10,40,Marketplace,9,863.51,43.57,28.86,0,245.64,2417.24,7728.02,5036.28
8441,25830,13-07-2024,15-07-2024,41,41,41,1,1,41,Marketplace,5,3108.27,339.05,46.51,0,46.88,2339.53,15202.3,12769.38
8442,24561,13-07-2024,15-07-2024,42,42,42,2,2,42,Marketplace,3,330.71,297.24,149.37,0,84.49,424.58,694.89,36.45
8443,34519,13-07-2024,19-07-2024,43,43,43,3,3,43,Marketplace,1,3012.22,316.11,50.43,0,347.12,874.83,2696.11,1423.73
8444,20659,13-07-2024,16-07-2024,44,44,44,4,4,44,Marketplace,1,3895.78,78.46,40.71,0,439.73,2296.11,3817.32,1040.77
8445,38506,13-07-2024,19-07-2024,45,45,45,5,5,45,Website,2,3044.97,258.18,110.59,0,6.06,1771.54,5831.76,3943.57
8446,31535,13-07-2024,19-07-2024,46,46,46,1,6,46,App,3,4150.24,383.84,98.28,0,111.42,418.51,12066.88,11438.67
8447,34002,13-07-2024,14-07-2024,47,47,47,2,7,47,Marketplace,5,1399.77,341.94,116.98,0,178.98,1298.98,6656.91,5061.97
8448,37970,14-07-2024,17-07-2024,48,48,48,3,8,48,App,7,478.14,219.34,104.98,0,494.4,755.55,3127.64,1772.71
8449,24682,14-07-2024,15-07-2024,49,49,49,4,9,49,App,4,3632.85,51.75,48.99,0,326.1,2254.57,14479.65,11849.99
8450,35702,14-07-2024,19-07-2024,50,50,50,5,10,50,App,6,4157.84,435.33,85.12,0,180.41,455.97,24511.71,23790.21
8451,30939,14-07-2024,20-07-2024,1,1,1,1,1,1,Website,6,2558.22,263.1,42.96,0,100.84,1858.83,15086.22,13083.59
8452,28826,14-07-2024,19-07-2024,2,2,2,2,2,2,App,2,4121.02,444.83,52.96,0,113.39,132.87,7797.21,7497.99
8453,39266,14-07-2024,17-07-2024,3,3,3,3,3,3,App,6,2343.8,219.35,148.3,0,24.74,2088.4,13843.45,11582.01
8454,25249,14-07-2024,20-07-2024,4,4,4,4,4,4,App,5,1072.79,118.51,114.73,0,497.33,313.62,5245.44,4319.76
8455,39195,14-07-2024,19-07-2024,5,5,5,5,5,5,Marketplace,6,2424.53,153.71,121.77,0,491.12,429.38,14393.47,13351.2
8456,32645,14-07-2024,18-07-2024,6,6,6,1,6,6,Marketplace,4,1158.16,209.07,23.91,0,5.59,1464.25,4423.57,2929.82
8457,38268,15-07-2024,17-07-2024,7,7,7,2,7,7,App,1,2412.95,307.11,69.68,0,135.4,81.64,2105.84,1819.12
8458,29710,15-07-2024,21-07-2024,8,8,8,3,8,8,Website,9,823,384.46,92.18,0,10.22,2935.25,7022.54,3984.89
8459,28813,15-07-2024,17-07-2024,9,9,9,4,9,9,Marketplace,3,1009.25,121.32,39.46,1,150.87,847.48,2906.43,1868.62
8460,32769,15-07-2024,16-07-2024,10,10,10,5,10,10,Marketplace,1,4426.27,93.86,130.31,0,450.63,64.06,4332.41,3687.41
8461,34161,15-07-2024,20-07-2024,11,11,11,1,1,11,App,4,667.71,101.33,38.15,0,437.39,2599.61,2569.51,-505.64
8462,29729,15-07-2024,16-07-2024,12,12,12,2,2,12,App,7,1198.94,467.25,102.75,0,342.47,246.47,7925.33,7233.64
8463,35680,15-07-2024,21-07-2024,13,13,13,3,3,13,Website,4,4978.05,81.97,91.91,0,493.57,2629.53,19830.23,16615.22
8464,36147,15-07-2024,17-07-2024,14,14,14,4,4,14,Marketplace,4,2922.49,172.87,130.41,0,373.01,2406.28,11517.09,8607.39
8465,30262,15-07-2024,17-07-2024,15,15,15,5,5,15,App,9,2970.51,242.93,60.54,0,120.71,407.08,26491.66,25903.33
8466,22365,16-07-2024,21-07-2024,16,16,16,1,6,16,Marketplace,6,4240.36,278.1,56.93,0,417.47,383.62,25164.06,24306.04
8467,33195,16-07-2024,22-07-2024,17,17,17,2,7,17,App,9,2669.17,429.04,130.03,0,253.97,2240.22,23593.49,20969.27
8468,31037,16-07-2024,20-07-2024,18,18,18,3,8,18,App,2,1186.73,56.44,48.78,1,251.98,2366.31,2317.02,-350.05
8469,31230,16-07-2024,20-07-2024,19,19,19,4,9,19,Website,7,2170.09,54.01,116.99,0,416.46,1158.55,15136.62,13444.62
8470,37238,16-07-2024,21-07-2024,20,20,20,5,10,20,Marketplace,7,3799.51,158.2,44.85,0,267.17,2635.43,26438.37,23490.92
8471,35552,16-07-2024,22-07-2024,21,21,21,1,1,21,Marketplace,8,4375,206.6,133.84,0,163.64,635.38,34793.4,33860.54
8472,22728,16-07-2024,21-07-2024,22,22,22,2,2,22,App,9,1438.7,186.89,129.08,0,464.37,1851.84,12761.41,10316.12
8473,37299,16-07-2024,22-07-2024,23,23,23,3,3,23,Website,8,1383.68,195.95,122.37,0,36.79,1275.4,10873.49,9438.93
8474,35477,16-07-2024,17-07-2024,24,24,24,4,4,24,Website,2,1705.28,425.73,83.89,0,328.89,1034.29,2984.83,1537.76
8475,24938,16-07-2024,21-07-2024,25,25,25,5,5,25,Website,3,3021.43,418.33,24.4,0,392.72,1635.75,8645.96,6593.09
8476,20131,17-07-2024,23-07-2024,26,26,26,1,6,26,Marketplace,2,1464.69,402.75,37.22,0,25.62,943.16,2526.63,1520.63
8477,39977,17-07-2024,21-07-2024,27,27,27,2,7,27,App,1,4476.37,377.64,79.36,0,117.18,707.35,4098.73,3194.84
8478,20293,17-07-2024,23-07-2024,28,28,28,3,8,28,App,7,4892.24,20.19,25.67,0,111.62,1644.5,34225.49,32443.7
8479,34727,17-07-2024,23-07-2024,29,29,29,4,9,29,Website,8,3427.69,74.69,28.25,0,444.64,1605.95,27346.83,25267.99
8480,30488,17-07-2024,22-07-2024,30,30,30,5,10,30,Website,5,4854.47,366.1,36.32,0,325.15,2440.88,23906.25,21103.9
8481,26846,17-07-2024,18-07-2024,31,31,31,1,1,31,Website,9,1510.47,297.42,53.91,0,108.47,1969.32,13296.81,11165.11
8482,27584,17-07-2024,18-07-2024,32,32,32,2,2,32,Marketplace,4,4094.33,336.97,117.41,0,454.89,1037.04,16040.35,14431.01
8483,36670,17-07-2024,18-07-2024,33,33,33,3,3,33,App,1,3424.38,358.47,26.24,0,121.85,2078.28,3065.91,839.54
8484,28641,17-07-2024,18-07-2024,34,34,34,4,4,34,Website,4,1389.64,455.68,147.87,0,331.01,394.08,5102.88,4229.92
8485,31432,18-07-2024,21-07-2024,35,35,35,5,5,35,Website,5,1660.2,317.57,55.6,0,226.21,585.53,7983.43,7116.09
8486,30895,18-07-2024,23-07-2024,36,36,36,1,6,36,App,8,2494.27,137.78,61.63,0,48.81,1779.51,19816.38,17926.43
8487,25303,18-07-2024,20-07-2024,37,37,37,2,7,37,Marketplace,5,3979.05,41.51,52.23,0,376.62,1692.79,19853.74,17732.1
8488,39500,18-07-2024,23-07-2024,38,38,38,3,8,38,Marketplace,9,4373.89,216.04,98.31,0,163.85,1614.12,39148.97,37272.69
8489,28444,18-07-2024,21-07-2024,39,39,39,4,9,39,Marketplace,6,3206.34,354.92,22.53,0,180.01,1920.91,18883.12,16759.67
8490,29611,18-07-2024,19-07-2024,40,40,40,5,10,40,App,8,3635.72,140.95,32.16,0,107.28,505.06,28944.81,28300.31
8491,30528,18-07-2024,21-07-2024,41,41,41,1,1,41,Marketplace,3,1392.86,60.04,32.84,0,402.13,2413.68,4118.54,1269.89
8492,37619,18-07-2024,22-07-2024,42,42,42,2,2,42,Website,3,3731.25,499.37,106.39,0,80.01,2632.52,10694.38,7875.46
8493,20999,18-07-2024,22-07-2024,43,43,43,3,3,43,Marketplace,9,3064.4,209.44,62.84,1,109.11,1587.16,27370.16,25611.05
8494,23760,19-07-2024,24-07-2024,44,44,44,4,4,44,App,6,1192.31,108.16,76.87,0,203.34,2070.26,7045.7,4695.23
8495,24116,19-07-2024,24-07-2024,45,45,45,5,5,45,Marketplace,4,4755.92,82.28,143.5,1,74.41,2468.04,18941.4,16255.45
8496,24411,19-07-2024,21-07-2024,46,46,46,1,6,46,App,8,2613.01,431.39,46.01,0,56.4,1968.31,20472.69,18401.97
8497,30362,19-07-2024,21-07-2024,47,47,47,2,7,47,App,4,3992.86,409.8,29.13,0,260.85,1331.71,15561.64,13939.95
8498,31113,19-07-2024,23-07-2024,48,48,48,3,8,48,Marketplace,4,2675.5,306.66,77.39,1,476.78,2065.51,10395.34,7775.66
8499,23683,19-07-2024,20-07-2024,49,49,49,4,9,49,Website,7,4671.39,273.59,41.33,0,400.89,2795.72,32426.14,29188.2
8500,38645,19-07-2024,22-07-2024,50,50,50,5,10,50,App,7,792.27,475.72,38.81,0,88.55,895.34,5070.17,4047.47
8501,34982,19-07-2024,21-07-2024,1,1,1,1,1,1,Marketplace,8,2776.16,114.13,73.32,0,293.8,2413.58,22095.15,19314.45
8502,21853,19-07-2024,25-07-2024,2,2,2,2,2,2,App,7,223.26,207.7,107.05,0,396.78,2992.26,1355.12,-2140.97
8503,33079,20-07-2024,22-07-2024,3,3,3,3,3,3,Marketplace,8,1067.23,12.33,51.57,0,72.47,2300.51,8525.51,6100.96
8504,26895,20-07-2024,21-07-2024,4,4,4,4,4,4,Website,8,1477.03,209.29,133.88,0,40.96,966.61,11606.95,10465.5
8505,39374,20-07-2024,21-07-2024,5,5,5,5,5,5,App,7,2415.79,192.11,67.12,0,445.55,410.27,16718.42,15795.48
8506,32935,20-07-2024,25-07-2024,6,6,6,1,6,6,Website,1,4118.85,474.75,141.43,0,122.52,1656.35,3644.1,1723.8
8507,32552,20-07-2024,23-07-2024,7,7,7,2,7,7,Website,4,2386.61,179.12,84.01,0,248.94,393.04,9367.32,8641.33
8508,36053,20-07-2024,21-07-2024,8,8,8,3,8,8,Website,3,2849.82,417.39,114.48,0,104.37,1411.86,8132.07,6501.36
8509,20862,20-07-2024,22-07-2024,9,9,9,4,9,9,Website,9,4627.87,383.3,130.37,0,23.83,1043.26,41267.53,40070.07
8510,24527,20-07-2024,22-07-2024,10,10,10,5,10,10,Website,8,3807.01,73.64,88.86,0,256.61,1453.45,30382.44,28583.52
8511,32247,20-07-2024,24-07-2024,11,11,11,1,1,11,Marketplace,9,346,481.36,130.54,0,217.54,978.79,2632.64,1305.77
8512,37603,21-07-2024,22-07-2024,12,12,12,2,2,12,Website,5,964.67,315.48,69.14,0,363.24,2542.44,4507.87,1533.05
8513,23795,21-07-2024,27-07-2024,13,13,13,3,3,13,Marketplace,5,287.27,298.28,67.24,0,428.71,1339.34,1138.07,-697.22
8514,32796,21-07-2024,26-07-2024,14,14,14,4,4,14,Website,5,438.38,5.85,123.23,1,70.81,359.33,2186.05,1632.68
8515,32734,21-07-2024,24-07-2024,15,15,15,5,5,15,Website,2,1760.39,349.61,51.37,0,85.82,1955,3171.17,1078.98
8516,20527,21-07-2024,27-07-2024,16,16,16,1,6,16,App,7,3666.51,27.81,113.22,0,475.13,2346.29,25637.76,22703.12
8517,22922,21-07-2024,26-07-2024,17,17,17,2,7,17,Marketplace,8,1297.33,92.69,30.02,0,208.97,1302.94,10285.95,8744.02
8518,25849,21-07-2024,23-07-2024,18,18,18,3,8,18,Website,5,2022.2,49.31,102.63,0,476.35,1836.61,10061.69,7646.1
8519,37546,21-07-2024,27-07-2024,19,19,19,4,9,19,Website,8,2029.99,189.1,142.45,0,169.21,1366.16,16050.82,14373
8520,32956,21-07-2024,26-07-2024,20,20,20,5,10,20,Website,6,2992.5,397.86,79.34,0,173.85,642.95,17557.14,16661
8521,37230,22-07-2024,24-07-2024,21,21,21,1,1,21,Marketplace,4,4475.3,353.69,74.08,0,353.49,1811.16,17547.51,15308.78
8522,26959,22-07-2024,24-07-2024,22,22,22,2,2,22,Marketplace,7,4917.81,53.35,90.27,0,48.48,2118.77,34371.32,32113.8
8523,23086,22-07-2024,24-07-2024,23,23,23,3,3,23,Marketplace,8,3062.59,399.23,113.54,0,206.48,785.14,24101.49,22996.33
8524,29962,22-07-2024,24-07-2024,24,24,24,4,4,24,App,9,2574.85,230.42,66.65,1,190.24,2143.56,22943.23,20542.78
8525,39667,22-07-2024,24-07-2024,25,25,25,5,5,25,App,5,3441.19,16.32,20.02,0,17.67,2586.9,17189.63,14565.04
8526,35419,22-07-2024,26-07-2024,26,26,26,1,6,26,Website,9,3373.35,111.91,85.27,0,156.31,2755.46,30248.24,27251.2
8527,23323,22-07-2024,28-07-2024,27,27,27,2,7,27,Marketplace,8,2667.33,392.59,74.51,0,199.25,558.95,20946.05,20113.34
8528,20445,22-07-2024,27-07-2024,28,28,28,3,8,28,Marketplace,1,3711.09,366.65,89.25,0,29,543.68,3344.44,2682.51
8529,37409,22-07-2024,26-07-2024,29,29,29,4,9,29,App,8,2507.23,94.18,112.99,0,10.07,2614.24,19963.66,17226.36
8530,29963,23-07-2024,27-07-2024,30,30,30,5,10,30,Website,8,4982.65,19,56.84,0,299.93,2069.71,39842.2,37415.72
8531,37743,23-07-2024,24-07-2024,31,31,31,1,1,31,Marketplace,7,340.09,147.6,85.68,0,102.92,432.92,2233.03,1611.51
8532,35437,23-07-2024,24-07-2024,32,32,32,2,2,32,Marketplace,1,2271.76,397.46,52.94,0,181.29,1510.61,1874.3,129.46
8533,36855,23-07-2024,24-07-2024,33,33,33,3,3,33,Website,6,2045.42,469.2,79.72,1,40.03,2291.34,11803.32,9392.23
8534,36411,23-07-2024,26-07-2024,34,34,34,4,4,34,App,2,3874.49,286.44,64.79,0,50.45,637.33,7462.54,6709.97
8535,30847,23-07-2024,24-07-2024,35,35,35,5,5,35,App,6,1035.04,45.55,67.98,0,77.22,2735.69,6164.69,3283.8
8536,23236,23-07-2024,28-07-2024,36,36,36,1,6,36,Marketplace,2,2226.97,251.04,95.32,0,14.91,2604.57,4202.9,1488.1
8537,33487,23-07-2024,27-07-2024,37,37,37,2,7,37,Website,2,3519.93,499.4,109.65,1,381.19,1801.02,6540.46,4248.6
8538,31848,23-07-2024,28-07-2024,38,38,38,3,8,38,Website,7,3055.64,469.33,21.65,0,453.08,2344.33,20920.15,18101.09
8539,33155,24-07-2024,30-07-2024,39,39,39,4,9,39,Website,1,2771.1,496.61,133.96,0,261.07,488.81,2274.49,1390.65
8540,31255,24-07-2024,25-07-2024,40,40,40,5,10,40,Marketplace,5,2231.28,349.71,67.36,0,408.22,782.05,10806.69,9549.06
8541,21979,24-07-2024,27-07-2024,41,41,41,1,1,41,App,1,3784.84,213.04,103.67,0,67.78,2334.23,3571.8,1066.12
8542,29007,24-07-2024,30-07-2024,42,42,42,2,2,42,App,9,3267.48,446.56,35.91,0,224.64,1360.91,28960.76,27339.3
8543,22326,24-07-2024,27-07-2024,43,43,43,3,3,43,App,5,4386.08,447.59,94.29,1,71.5,584,21482.81,20733.02
8544,22330,24-07-2024,30-07-2024,44,44,44,4,4,44,App,5,3691.69,72.18,108.2,0,497.64,905.81,18386.27,16874.62
8545,21002,24-07-2024,28-07-2024,45,45,45,5,5,45,App,4,788,387.69,40.47,0,29.07,1885.52,2764.31,809.25
8546,29734,24-07-2024,29-07-2024,46,46,46,1,6,46,Marketplace,3,3135.74,459.65,138.58,0,222,171.21,8947.57,8415.78
8547,26448,24-07-2024,26-07-2024,47,47,47,2,7,47,Marketplace,8,318.24,449.26,118.47,0,56.12,487.39,2096.66,1434.68
8548,26837,24-07-2024,29-07-2024,48,48,48,3,8,48,App,7,1998.12,353.42,89.41,1,34.33,647.51,13633.42,12862.17
8549,32396,25-07-2024,26-07-2024,49,49,49,4,9,49,App,9,2118.49,268.68,41.59,0,367.49,2668.05,18797.73,15720.6
8550,27354,25-07-2024,27-07-2024,50,50,50,5,10,50,Marketplace,6,4288.93,388.37,132.52,0,40.06,2668.69,25345.21,22503.94
8551,34251,25-07-2024,28-07-2024,1,1,1,1,1,1,App,1,983.82,258.08,28.92,1,11.98,676.74,725.74,8.1
8552,22529,25-07-2024,29-07-2024,2,2,2,2,2,2,App,5,3253.35,160.62,34.97,0,474.82,1814.65,16106.13,13781.69
8553,33209,25-07-2024,29-07-2024,3,3,3,3,3,3,App,5,1042.7,129.47,110.76,0,92.38,1112.53,5084.03,3768.36
8554,37814,25-07-2024,28-07-2024,4,4,4,4,4,4,Website,7,4748.48,270.33,53,0,422.22,198.52,32969.03,32295.29
8555,23912,25-07-2024,26-07-2024,5,5,5,5,5,5,App,1,2694.53,227.98,79.71,1,476.49,502.65,2466.55,1407.7
8556,37916,25-07-2024,28-07-2024,6,6,6,1,6,6,Website,1,3570.25,262.25,90.06,0,375.99,65.6,3308,2776.35
8557,38276,25-07-2024,31-07-2024,7,7,7,2,7,7,App,6,3268.07,130.35,79.57,0,51.91,2953.48,19478.07,16393.11
8558,31316,26-07-2024,27-07-2024,8,8,8,3,8,8,App,6,1587.83,295.29,30.91,0,85.24,1966.7,9231.69,7148.84
8559,21421,26-07-2024,28-07-2024,9,9,9,4,9,9,Marketplace,9,4515.87,331.04,115.87,0,89.57,441.22,40311.79,39665.13
8560,33510,26-07-2024,29-07-2024,10,10,10,5,10,10,Marketplace,3,3173.52,403.42,51.2,0,326.97,2214.06,9117.14,6524.91
8561,39202,26-07-2024,27-07-2024,11,11,11,1,1,11,Marketplace,5,2600.56,294.99,116.01,0,89.78,1856.38,12707.81,10645.64
8562,31152,26-07-2024,28-07-2024,12,12,12,2,2,12,Website,5,2688.97,378.04,132.49,0,14.99,661.1,13066.81,12258.23
8563,25617,26-07-2024,29-07-2024,13,13,13,3,3,13,Website,1,4464.38,84.69,89.73,0,229.28,1504.68,4379.69,2556
8564,21195,26-07-2024,30-07-2024,14,14,14,4,4,14,App,6,389.69,60.53,111.83,0,294.54,1851.36,2277.61,19.88
8565,26229,26-07-2024,29-07-2024,15,15,15,5,5,15,Website,4,2006.4,89.82,24.8,0,230.2,1117.72,7935.78,6563.06
8566,25305,26-07-2024,31-07-2024,16,16,16,1,6,16,Marketplace,6,4223.97,423.13,24.78,0,244.57,2877.97,24920.69,21773.37
8567,28077,27-07-2024,30-07-2024,17,17,17,2,7,17,Website,8,283.82,278.07,45.63,0,228.41,329.45,1992.49,1389
8568,35880,27-07-2024,01-08-2024,18,18,18,3,8,18,App,8,3231.99,227.66,66.59,0,132.72,421.84,25628.26,25007.11
8569,29345,27-07-2024,29-07-2024,19,19,19,4,9,19,Website,3,2075.99,381.08,43.76,0,477.95,2576.98,5846.89,2748.2
8570,37226,27-07-2024,30-07-2024,20,20,20,5,10,20,Marketplace,9,1102.46,62.04,102.54,1,419.04,788.37,9860.1,8550.15
8571,25200,27-07-2024,29-07-2024,21,21,21,1,1,21,App,4,3095.88,3.1,56,0,161.43,434.17,12380.42,11728.82
8572,29874,27-07-2024,29-07-2024,22,22,22,2,2,22,Website,1,4172.2,155.48,129.95,1,19.84,1191.54,4016.72,2675.39
8573,20294,27-07-2024,28-07-2024,23,23,23,3,3,23,App,9,2389.96,124.45,92.88,0,429,546.64,21385.19,20316.67
8574,26097,27-07-2024,29-07-2024,24,24,24,4,4,24,App,5,819.01,153.67,69.15,0,371.11,1537.87,3941.38,1963.25
8575,26412,27-07-2024,29-07-2024,25,25,25,5,5,25,Website,8,1600.14,486.78,136.1,0,40.62,2214.34,12314.34,9923.28
8576,28836,28-07-2024,31-07-2024,26,26,26,1,6,26,App,7,4908.63,283.87,127.69,1,349.01,2278.99,34076.54,31320.85
8577,31825,28-07-2024,31-07-2024,27,27,27,2,7,27,Website,5,644.35,294.56,126.6,0,226.31,944.29,2927.19,1629.99
8578,26678,28-07-2024,01-08-2024,28,28,28,3,8,28,Marketplace,8,887.5,327.83,114.69,0,65.18,2085.78,6772.17,4506.52
8579,35735,28-07-2024,29-07-2024,29,29,29,4,9,29,Marketplace,1,4951.87,198.86,99.85,0,362.36,2898.09,4753.01,1392.71
8580,25743,28-07-2024,30-07-2024,30,30,30,5,10,30,Website,4,4422.3,489.49,67.69,0,177.85,71.89,17199.71,16882.28
8581,36494,28-07-2024,29-07-2024,31,31,31,1,1,31,Website,5,3564.93,486.63,74.94,0,455.22,1956.82,17338.02,14851.04
